-453.580231	-470.114227
-450.909607	-487.257996
-499.452026	-487.518494
-393.526215	-437.734314
-431.448853	-482.576080
-468.447052	-476.329468
-462.888489	-526.356567
-530.479370	-613.837280
-471.926819	-508.379120
-579.576538	-599.626648
-439.831940	-476.300049
-408.633606	-469.435455
-469.576935	-504.422516
-486.940521	-472.857208
-436.812042	-499.517609
-481.446808	-461.264648
-423.716431	-536.697083
-447.199432	-399.904449
-422.241241	-525.110840
-445.435913	-472.598236
-462.140167	-513.375244
-448.533325	-416.140839
-412.326324	-457.308990
-490.871033	-496.426575
-520.607971	-579.030151
-417.281708	-456.808533
-417.834564	-472.458282
-445.359802	-499.767090
-471.059631	-510.905548
-420.035034	-443.195374
-463.862915	-521.430176
-458.404541	-465.592499
-526.955811	-586.295288
-453.333282	-565.383423
-479.339142	-557.684021
-444.792572	-495.389526
-515.908630	-621.163086
-453.928680	-519.435059
-449.468567	-501.741669
-434.631409	-515.551819
-437.211823	-539.326355
-382.468811	-462.181061
-430.356262	-502.316193
-461.990387	-504.723175
-425.166138	-530.274292
-431.163574	-482.907990
-450.327789	-564.589539
-473.118439	-498.747681
-471.759369	-594.089172
-445.273712	-478.798645
-397.506592	-497.876282
-438.046448	-541.516907
-464.982697	-439.219879
-546.388611	-635.594604
-403.333282	-454.266205
-447.210510	-532.921326
-538.258911	-599.575256
-504.524506	-491.574585
-462.250885	-520.415894
-481.983887	-535.068237
-474.718750	-566.968323
-440.738251	-470.421082
-396.257080	-473.851471
-501.470093	-611.784912
-487.017517	-594.607361
-442.508850	-522.133728
-426.732361	-444.184845
-433.154358	-439.361115
-419.171021	-477.852020
-581.434570	-695.091064
-538.839600	-546.350220
-450.988617	-539.135254
-503.831726	-547.225525
-683.696716	-743.563354
-496.469177	-556.611511
-471.649078	-558.284424
-431.157471	-434.852661
-477.824158	-587.200439
-494.962494	-525.333740
-405.358856	-539.299316
-474.448822	-503.986725
-469.601410	-528.695129
-545.962158	-644.523132
-436.084412	-468.109528
-441.939941	-475.587982
-466.716278	-509.276978
-396.076111	-471.199249
-437.465973	-463.537720
-456.885895	-515.960938
-463.539581	-479.292542
-456.749725	-559.393616
-469.788422	-546.164185
-417.883057	-523.651306
-503.022705	-497.502502
-449.469849	-526.971191
-477.098297	-565.450623
-456.775146	-484.846344
-453.020569	-481.316925
-462.033966	-449.638672
-368.381958	-430.005341
-511.439178	-550.990234
-416.789215	-418.778503
-467.836975	-521.395508
-486.650909	-531.891602
-393.774872	-476.387146
-528.808899	-654.446167
-507.248932	-572.148499
-460.162201	-477.803040
-441.376038	-419.044495
-433.789520	-452.472137
-463.520782	-490.682343
-483.510223	-521.860107
-441.744995	-450.480377
-439.605896	-464.327454
-421.672791	-430.183929
-441.763275	-524.077759
-413.139313	-523.871582
-495.021851	-511.922729
-441.217255	-534.582214
-497.485687	-554.064880
-499.088470	-530.228394
-437.427917	-528.072144
-491.004883	-538.023926
-496.390137	-482.880310
-432.327362	-481.382416
-444.998993	-491.953918
-474.666840	-478.111908
-360.943542	-428.526245
-457.687622	-539.036987
-485.132599	-527.161926
-457.868927	-540.904114
-503.747009	-591.649414
-388.045532	-450.501556
-466.753906	-522.082458
-512.413818	-572.432251
-478.938263	-571.693359
-445.775391	-487.334930
-407.163208	-458.733185
-439.969666	-549.120850
-511.926117	-548.408569
-490.547607	-520.418335
-486.968201	-509.639618
-495.943451	-607.339661
-591.811035	-704.019409
-470.399567	-441.415771
-412.657776	-490.742035
-485.395081	-545.821899
-462.234558	-491.538208
-547.892090	-629.155640
-485.493073	-486.776794
-581.590942	-553.266663
-429.262390	-551.087952
-430.106750	-442.896606
-443.413544	-532.684021
-393.515411	-490.326782
-409.086334	-392.009766
-444.072052	-498.718231
-427.363037	-505.063354
-472.106537	-409.905212
-394.087494	-423.361664
-569.518005	-556.547485
-374.118622	-443.766205
-374.936859	-432.714783
-407.156860	-420.767456
-486.446167	-530.456665
-522.945129	-575.035522
-470.503174	-550.823120
-431.715698	-445.403839
-429.055237	-450.119995
-425.077393	-461.599121
-463.686432	-516.876465
-477.654541	-526.166138
-474.868652	-552.800171
-494.033813	-474.657684
-443.236145	-494.713226
-448.942413	-503.086578
-457.441681	-440.672058
-429.602356	-506.181702
-494.119232	-621.512207
-400.213806	-457.292908
-511.278442	-583.725647
-401.999908	-485.273560
-436.878662	-552.423706
-442.588562	-513.473511
-431.995667	-440.482941
-483.653534	-635.183228
-483.296600	-638.149963
-462.211029	-517.036133
-518.533875	-602.930908
-430.054077	-527.644958
-406.609253	-469.535248
-500.578644	-410.364441
-437.268555	-426.146942
-453.705627	-502.174805
-430.522614	-432.960175
-448.559174	-447.832489
-450.962433	-524.196289
-428.558044	-426.816986
-464.743683	-567.855774
-481.401428	-529.761963
-456.945923	-479.653503
-441.400055	-501.825531
-394.560638	-458.352203
-451.196960	-486.067566
-445.816803	-499.884064
-414.998749	-508.340881
-452.010498	-484.335297
-477.177704	-468.526245
-600.173889	-676.051086
-450.891602	-456.915466
-517.461914	-511.738312
-439.579529	-460.242462
-454.496429	-526.545593
-501.675964	-524.258850
-422.556152	-418.120117
-524.942444	-577.418640
-464.407684	-521.428284
-466.661499	-490.231049
-441.852539	-497.150482
-679.264648	-702.970337
-393.180634	-462.657806
-470.501587	-487.701080
-473.448090	-448.349884
-407.783875	-552.208008
-525.367554	-577.963928
-447.341797	-491.361115
-412.097137	-443.141479
-639.346497	-666.856201
-401.671295	-482.798676
-449.932800	-486.773285
-441.060425	-514.776672
-520.219849	-550.816956
-407.861420	-489.471161
-582.482300	-679.277649
-435.071899	-491.712006
-430.016632	-429.091400
-427.288147	-475.045593
-518.421570	-582.975403
-474.698517	-535.299622
-444.537872	-488.436920
-497.597229	-515.171204
-449.979919	-532.982056
-386.716248	-443.372864
-442.998566	-467.968201
-470.826202	-527.925720
-404.466431	-464.163849
-484.284607	-615.435425
-461.866241	-539.680481
-500.492249	-553.506775
-441.862793	-499.750885
-510.322510	-634.915466
-554.834167	-613.782837
-461.737671	-471.799347
-434.947571	-461.993988
-370.447449	-484.401154
-436.834351	-459.361115
-457.719696	-508.840607
-488.187012	-530.688354
-447.703033	-562.715332
-430.221802	-439.389557
-454.434845	-465.251068
-436.975555	-458.005249
-431.820557	-443.300781
-402.250671	-424.976929
-474.779022	-502.772644
-487.712646	-495.520630
-425.283752	-465.994537
-403.420013	-465.621582
-591.986572	-651.502991
-458.924896	-481.788940
-489.547943	-541.153748
-380.312775	-430.200989
-444.087708	-464.025604
-492.105896	-505.347321
-387.906403	-453.295258
-481.047272	-547.605652
-577.882690	-641.785156
