-453.580231	-443.715240
-450.909607	-448.121216
-499.452026	-479.420074
-393.526215	-393.544830
-431.448853	-433.938599
-468.447052	-455.492188
-462.888489	-469.785736
-530.479370	-544.480103
-471.926819	-469.175507
-579.576538	-570.967285
-439.831940	-437.086304
-408.633606	-414.578522
-469.576935	-466.251831
-486.940521	-466.140747
-436.812042	-443.436890
-481.446808	-458.468933
-423.716431	-448.296661
-447.199432	-414.538391
-422.241241	-443.210419
-445.435913	-439.366730
-462.140167	-464.668427
-448.533325	-421.194611
-412.326324	-412.621613
-490.871033	-477.085175
-520.607971	-525.703064
-417.281708	-415.628510
-417.834564	-421.573059
-445.359802	-449.021027
-471.059631	-469.520416
-420.035034	-412.536621
-463.862915	-468.652679
-458.404541	-445.201660
-526.955811	-532.378479
-453.333282	-477.581268
-479.339142	-491.549469
-444.792572	-447.092896
-515.908630	-537.729492
-453.928680	-461.553864
-449.468567	-452.367554
-434.631409	-447.761627
-437.211823	-457.911316
-382.468811	-395.167480
-430.356262	-440.286224
-461.990387	-461.482117
-425.166138	-446.934784
-431.163574	-433.873718
-450.327789	-475.365601
-473.118439	-466.501740
-471.759369	-499.678558
-445.273712	-441.476898
-397.506592	-417.582886
-438.046448	-459.230225
-464.982697	-440.011688
-546.388611	-562.477905
-403.333282	-405.753632
-447.210510	-462.051544
-538.258911	-544.387695
-504.524506	-484.129547
-462.250885	-467.254120
-481.983887	-485.172607
-474.718750	-491.894989
-440.738251	-435.569336
-396.257080	-408.199402
-501.470093	-525.098206
-487.017517	-509.672485
-442.508850	-455.176361
-426.732361	-417.195404
-433.154358	-419.601105
-419.171021	-424.358551
-581.434570	-606.256287
-538.839600	-525.752014
-450.988617	-466.699554
-503.831726	-503.559570
-683.696716	-689.307617
-496.469177	-502.178650
-471.649078	-486.820282
-431.157471	-416.707184
-477.824158	-501.117126
-494.962494	-490.039337
-405.358856	-437.424744
-474.448822	-469.228149
-469.601410	-474.936340
-545.962158	-565.392517
-436.084412	-431.751984
-441.939941	-438.187164
-466.716278	-466.146545
-396.076111	-407.135834
-437.465973	-431.007324
-456.885895	-462.214142
-463.539581	-453.395752
-456.749725	-477.638306
-469.788422	-481.295532
-417.883057	-439.887421
-503.022705	-485.281250
-449.469849	-461.378967
-477.098297	-492.882721
-456.775146	-451.030579
-453.020569	-447.356445
-462.033966	-441.837097
-368.381958	-374.620392
-511.439178	-509.794647
-416.789215	-401.729706
-467.836975	-471.195068
-486.650909	-487.038330
-393.774872	-407.509277
-528.808899	-557.909424
-507.248932	-514.657410
-460.162201	-450.692535
-441.376038	-417.630554
-433.789520	-424.691925
-463.520782	-457.451385
-483.510223	-481.436584
-441.744995	-429.094818
-439.605896	-432.665009
-421.672791	-408.942505
-441.763275	-455.391327
-413.139313	-436.916565
-495.021851	-485.287842
-441.217255	-458.791962
-497.485687	-501.922546
-499.088470	-494.439850
-437.427917	-454.030823
-491.004883	-492.027435
-496.390137	-475.795258
-432.327362	-434.077026
-444.998993	-445.998596
-474.666840	-460.127289
-360.943542	-369.310211
-457.687622	-470.970978
-485.132599	-484.373077
-457.868927	-471.754333
-503.747009	-519.370728
-388.045532	-394.581299
-466.753906	-470.744171
-512.413818	-518.079041
-478.938263	-496.295135
-445.775391	-444.848114
-407.163208	-409.811066
-439.969666	-463.182251
-511.926117	-509.185577
-490.547607	-485.445770
-486.968201	-479.295135
-495.943451	-519.957825
-591.811035	-616.115540
-470.399567	-444.278229
-412.657776	-424.775055
-485.395081	-491.206085
-462.234558	-456.930176
-547.892090	-561.144775
-485.493073	-470.181519
-581.590942	-555.705078
-429.262390	-457.001556
-430.106750	-418.904602
-443.413544	-459.525909
-393.515411	-412.320953
-409.086334	-387.217590
-444.072052	-447.818573
-427.363037	-439.343201
-472.106537	-434.121765
-394.087494	-388.772614
-569.518005	-549.115723
-374.118622	-383.222778
-374.936859	-379.801941
-407.156860	-396.247833
-486.446167	-486.394196
-522.945129	-525.778870
-470.503174	-483.418884
-431.715698	-420.834290
-429.055237	-420.808380
-425.077393	-422.350922
-463.686432	-466.912872
-477.654541	-479.210175
-474.868652	-486.931396
-494.033813	-471.343781
-443.236145	-445.850891
-448.942413	-452.509644
-457.441681	-435.682556
-429.602356	-441.182159
-494.119232	-523.846802
-400.213806	-404.829224
-511.278442	-521.382446
-401.999908	-415.970551
-436.878662	-462.374756
-442.588562	-452.134644
-431.995667	-419.256866
-483.653534	-522.001282
-483.296600	-522.831421
-462.211029	-466.021454
-518.533875	-532.905701
-430.054077	-449.138000
-406.609253	-413.312897
-500.578644	-452.589355
-437.268555	-417.526581
-453.705627	-455.246124
-430.522614	-415.623199
-448.559174	-432.529633
-450.962433	-461.347382
-428.558044	-412.166229
-464.743683	-485.799438
-481.401428	-482.903046
-456.945923	-449.285828
-441.400055	-447.210571
-394.560638	-401.573334
-451.196960	-447.880768
-445.816803	-449.356567
-414.998749	-432.565308
-452.010498	-447.785034
-477.177704	-458.317932
-600.173889	-611.502869
-450.891602	-437.272980
-517.461914	-499.647858
-439.579529	-431.189148
-454.496429	-464.458252
-501.675964	-493.971283
-422.556152	-405.201843
-524.942444	-527.914001
-464.407684	-469.002197
-466.661499	-459.309174
-441.852539	-445.831848
-679.264648	-671.961060
-393.180634	-402.223938
-470.501587	-460.874268
-473.448090	-448.714478
-407.783875	-443.593933
-525.367554	-528.382019
-447.341797	-447.293060
-412.097137	-407.414429
-639.346497	-633.401367
-401.671295	-414.875427
-449.932800	-447.320099
-441.060425	-451.617676
-520.219849	-515.377441
-407.861420	-421.237823
-582.482300	-601.282104
-435.071899	-439.530518
-430.016632	-413.916168
-427.288147	-428.574402
-518.421570	-525.706543
-474.698517	-480.571777
-444.537872	-444.446136
-497.597229	-488.103638
-449.979919	-463.853546
-386.716248	-391.180786
-442.998566	-436.146301
-470.826202	-475.448944
-404.466431	-410.016998
-484.284607	-515.354187
-461.866241	-473.887024
-500.492249	-503.656067
-441.862793	-446.767120
-510.322510	-539.050049
-554.834167	-560.117249
-461.737671	-449.561127
-434.947571	-428.837067
-370.447449	-395.375153
-436.834351	-429.109619
-457.719696	-460.207184
-488.187012	-487.596100
-447.703033	-473.008881
-430.221802	-417.726013
-454.434845	-442.527771
-436.975555	-428.716156
-431.820557	-420.150635
-402.250671	-394.597229
-474.779022	-469.006744
-487.712646	-474.731293
-425.283752	-424.053345
-403.420013	-409.864899
-591.986572	-597.472412
-458.924896	-451.320648
-489.547943	-492.208588
-380.312775	-382.360016
-444.087708	-435.438385
-492.105896	-481.064972
-387.906403	-395.489594
-481.047272	-489.048096
-577.882690	-584.934998
-412.153595	-432.759674
-422.567993	-443.704285
-428.919098	-423.282349
-476.198669	-460.272186
-436.330963	-451.155731
-555.032166	-528.460022
-528.407043	-492.162048
-473.754333	-478.397095
-464.118835	-478.516083
-481.448303	-482.530884
-368.482819	-375.912567
-374.990753	-389.954010
-419.170624	-425.967773
-417.181030	-433.296326
-480.363525	-454.627167
-539.079712	-531.985962
-431.815033	-421.726135
-462.123810	-483.954285
-404.983124	-419.028412
-509.581970	-491.480896
-443.108917	-476.530853
-497.395660	-495.151520
-512.519958	-509.235046
-492.398499	-488.435516
-502.724426	-528.363647
-454.378906	-479.899414
-508.673584	-502.027252
-478.575928	-478.048431
-442.896973	-436.690247
-425.308655	-422.058838
-475.307556	-481.760712
-479.024597	-498.034576
-476.307495	-464.050232
-388.612946	-383.310944
-484.931305	-456.026306
-460.643158	-464.707031
-430.092682	-444.135315
-647.318420	-632.393066
-458.271057	-444.169250
-491.008423	-473.654999
-420.308655	-421.967590
-446.779663	-467.002380
-439.043335	-450.079987
-427.804352	-429.287323
-528.598145	-525.225525
-437.762024	-426.611084
-410.414307	-406.487793
-502.960114	-496.933044
-602.102417	-620.450623
-455.059845	-455.428467
-438.262970	-448.347382
-436.222656	-429.755432
-520.846558	-558.104248
-450.783386	-459.013916
-564.615906	-556.280273
-426.388367	-445.454590
-369.035278	-378.667236
-429.972656	-435.250854
-443.987579	-439.063965
-584.263794	-595.003113
-454.604767	-450.799652
-403.482422	-403.013855
-431.517944	-425.720978
-504.378479	-494.210815
-367.385651	-377.625549
-506.826874	-485.205017
-422.749207	-444.947205
-469.617859	-471.552246
-399.398499	-426.838226
-404.603455	-406.003448
-451.225891	-448.808411
-505.034180	-498.155518
-444.864075	-435.323822
-429.108643	-440.648499
-420.085388	-427.497314
-467.580109	-473.447144
-378.899597	-387.097168
-414.403534	-433.487854
-415.026184	-413.757385
-430.410065	-446.442657
-539.734863	-543.565857
-437.376770	-447.289795
-479.434906	-490.057373
-392.414825	-395.646027
-518.256775	-515.998108
-434.010498	-440.983856
-434.501007	-433.180237
-405.772003	-411.038940
-438.494293	-453.844818
-482.290405	-494.284393
-386.175140	-408.356476
-423.262665	-422.027466
-532.221436	-538.080444
-399.578461	-409.315704
-482.456940	-503.404694
-541.249146	-564.143005
-432.938873	-450.597229
-374.467346	-385.619629
-509.141052	-523.695007
-480.846680	-481.796356
-556.838745	-566.161255
-445.771210	-451.300201
-468.233154	-474.211823
-448.110962	-449.315643
-534.988281	-537.966187
-421.777924	-420.809753
-481.852570	-490.312836
-615.445862	-591.449280
-463.070343	-479.000305
-486.058472	-501.722565
-479.536987	-446.389374
-531.968933	-532.307129
-690.750488	-706.242432
-446.891510	-441.229736
-437.169342	-439.644806
-500.727936	-528.577087
-420.680542	-427.371613
-430.748260	-428.787689
-433.540009	-459.283539
-495.686951	-508.960052
-419.225983	-417.790527
-442.407501	-448.215668
-520.316650	-519.959778
-540.364441	-561.329590
-469.857666	-501.153473
-476.689453	-468.939148
-397.093842	-396.964386
-468.902161	-458.170837
-471.478760	-470.536957
-572.237732	-567.523621
-461.188843	-486.281586
-437.215942	-437.655884
-432.460999	-443.446747
-422.678925	-440.845856
-502.729767	-506.483337
-429.855988	-441.018188
-547.138123	-527.073486
-461.951569	-468.851746
-491.682281	-457.847321
-478.440216	-469.630524
-436.202576	-441.707397
-454.146759	-449.032532
-426.503448	-422.450653
-528.833313	-550.420959
-418.304688	-417.690094
-539.800476	-568.556274
-447.315033	-462.257385
-468.871277	-474.882477
-440.161407	-441.064880
-427.845642	-423.873718
-420.941772	-433.379272
-491.240082	-489.092590
-508.753021	-488.490448
-430.920471	-433.449615
-483.237885	-473.635040
-407.711395	-403.401428
-423.199982	-431.614136
-421.964447	-418.954956
-445.849670	-429.891876
-503.636444	-502.668640
-483.270203	-477.323578
-415.217651	-409.365570
-581.728577	-582.076904
-530.461548	-542.549500
-466.169281	-485.636688
-515.234924	-538.128357
-436.935883	-429.512543
-431.509064	-444.216461
-583.663391	-596.287292
-420.981354	-437.835205
-472.720795	-474.873901
-470.070984	-461.285248
-405.536987	-410.906738
-418.262939	-442.171204
-476.815613	-439.898560
-486.679077	-463.405884
-588.220459	-594.130737
-455.774933	-428.213165
-476.712799	-452.633759
-441.054138	-461.378601
-441.286194	-446.594116
-588.242554	-570.098572
-403.133057	-404.772949
-475.834991	-484.017670
-480.499908	-482.143555
-475.095551	-469.938965
-418.057312	-418.635132
-472.024902	-478.680847
-464.209869	-469.108063
-457.912476	-437.565735
-443.187714	-439.935944
-491.132660	-510.935913
-457.443573	-427.958038
-444.094360	-429.939575
-486.174377	-495.501495
-648.635986	-635.262451
-408.944214	-405.946167
-474.614044	-485.029114
-420.677216	-419.997131
-464.966156	-452.042603
-474.619751	-478.705841
-466.250885	-473.796570
-489.603516	-486.001831
-429.704010	-440.693848
-411.431702	-421.363556
-481.961212	-473.084747
-438.047882	-436.999939
-417.344391	-408.781494
-453.853516	-457.101318
-463.722198	-449.824066
-498.514618	-526.781067
-380.591064	-389.065918
-404.140106	-410.450256
-442.740692	-449.895416
-491.854553	-498.672394
-438.936310	-435.315033
-460.722717	-450.932678
-483.508423	-472.447876
-445.219330	-442.290070
-454.350342	-455.894836
-430.594208	-418.091095
-511.274109	-520.187378
-477.656616	-492.951019
-384.068176	-393.253723
-479.081848	-455.183167
-393.191132	-399.602325
